ParkName,State,partySize,RateType,BookingType,Equipment,
Mira River,NS,2,Full,CampsitePermit,ST,
Rissers Beach,BC,2,Full,CampsitePermit,Greater than 40ft,
Five Islands,NS,2,Senior,CampsitePermit,ST,
Mira River,NS,4,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,LT30ft,
Blomidon,NS,2,Senior,CampsitePermit,LT30ft,
Graves Island,NS,2,Senior,CampsitePermit,LT30ft,
Porters Lake,NS,3,Full,CampsitePermit,LT20ft,
Mira River,NS,2,Full,CampsitePermit,LT30ft,
Mira River,NS,2,Full,CampsitePermit,LT30ft,
The Islands,NS,5,Full,CampsitePermit,Tents,
Amherst Shore,NS,2,Full,CampsitePermit,LT20ft,
Blomidon,NS,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,2,Full,CampsitePermit,Tents,
Caribou Munroes,NS,2,Senior,CampsitePermit,LT30ft,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Blomidon,ON,2,Senior,CampsitePermit,ST,
Cape Chignecto,NS,2,Full,BackcountryPermit,ST,
Caribou Munroes,NS,2,Full,CampsitePermit,ST,
Smileys,NS,2,Full,CampsitePermit,LT30ft,
Mira River,NS,2,Full,CampsitePermit,LT20ft,
Graves Island,ON,3,Full,CampsitePermit,LT20ft,
Caribou Munroes,NS,2,Full,CampsitePermit,LT30ft,
Laurie,NS,3,Full,CampsitePermit,ST,
Battery,QC,2,Senior,CampsitePermit,LT40ft,
Laurie,NS,4,Full,CampsitePermit,ST,
Porters Lake,ON,2,Full,CampsitePermit,ST,
Five Islands,QC,2,Full,CampsitePermit,ST,
Mira River,NS,2,Full,CampsitePermit,ST,
Battery,BC,2,Full,CampsitePermit,ST,
Thomas Raddall,NS,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,2,Full,CampsitePermit,ST,
Blomidon,QC,1,Full,CampsitePermit,ST,
Graves Island,ON,2,Full,CampsitePermit,LT20ft,
Ellenwood Lake,ON,2,Full,CampsitePermit,ST,
Dollar Lake,NS,2,Senior,CampsitePermit,LT20ft,
Dollar Lake,NS,4,Full,CampsitePermit,LT30ft,
Graves Island,NS,2,Senior,CampsitePermit,LT30ft,
Five Islands,NS,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,5,Full,CampsitePermit,LT30ft,
Caribou Munroes,NB,1,Senior,CampsitePermit,LT20ft,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Laurie,NS,2,Senior,CampsitePermit,LT20ft,
Rissers Beach,NS,4,Full,CampsitePermit,LT20ft,
Five Islands,ON,2,Full,CampsitePermit,ST,
Graves Island,NS,2,Senior,CampsitePermit,LT30ft,
Rissers Beach,NS,6,Full,CampsitePermit,Tents,
Mira River,NS,2,Full,CampsitePermit,ST,
Dollar Lake,ON,3,Full,CampsitePermit,ST,
Porters Lake,NS,3,Full,CampsitePermit,Tents,
Battery,NS,1,Full,CampsitePermit,ST,
Mira River,NS,2,Full,CampsitePermit,ST,
Thomas Raddall,NS,5,Full,CampsitePermit,Tents,
Caribou Munroes,NS,2,Senior,CampsitePermit,LT30ft,
Rissers Beach,NS,2,Senior,CampsitePermit,LT30ft,
Rissers Beach,NS,4,Full,CampsitePermit,Tents,
Graves Island,NS,2,Senior,CampsitePermit,LT20ft,
Battery,NS,2,Full,CampsitePermit,ST,
Mira River,NS,5,Full,CampsitePermit,ST,
Thomas Raddall,QC,1,Full,CampsitePermit,LT20ft,
Porters Lake,NS,2,Full,CampsitePermit,LT20ft,
Valleyview,NS,2,Full,CampsitePermit,ST,
Laurie,QC,4,Full,CampsitePermit,LT30ft,
Dollar Lake,NB,2,Full,CampsitePermit,ST,
Laurie,ON,2,Full,CampsitePermit,Tents,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Blomidon,ON,2,Full,CampsitePermit,ST,
Laurie,NS,1,Full,CampsitePermit,ST,
Mira River,NS,2,Full,CampsitePermit,ST,
Graves Island,ON,1,Senior,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,ST,
Cape Chignecto,NS,2,Full,BackcountryPermit,ST,
Thomas Raddall,NS,2,Full,CampsitePermit,Tents,
Graves Island,NS,2,Full,CampsitePermit,ST,
Graves Island,NS,2,Senior,CampsitePermit,LT30ft,
Mira River,NS,4,Full,CampsitePermit,LT40ft,
Blomidon,NS,4,Full,CampsitePermit,LT30ft,
Whycocomagh,NS,5,Full,CampsitePermit,LT20ft,
Caribou Munroes,NS,4,Full,CampsitePermit,LT40ft,
Blomidon,NB,2,Full,CampsitePermit,ST,
Caribou Munroes,ON,2,Full,CampsitePermit,ST,
Blomidon,NB,5,Full,CampsitePermit,LT30ft,
Ellenwood Lake,NS,2,Full,CampsitePermit,ST,
Battery,NS,2,Full,CampsitePermit,LT20ft,
Porters Lake,QC,4,Full,CampsitePermit,LT30ft,
Rissers Beach,NB,2,Full,CampsitePermit,ST,
Mira River,NS,4,Full,CampsitePermit,LT40ft,
Blomidon,NS,2,Full,CampsitePermit,ST,
Cape Chignecto,ON,2,Full,BackcountryPermit,ST,
Caribou Munroes,NS,3,Senior,CampsitePermit,LT40ft,
Caribou Munroes,NS,6,Full,CampsitePermit,Tents,
Graves Island,ON,1,Full,CampsitePermit,ST,
Laurie,NS,1,Senior,CampsitePermit,ST,
Smileys,NS,4,Full,CampsitePermit,LT30ft,
Caribou Munroes,BC,2,Full,CampsitePermit,ST,
Blomidon,NS,2,Full,CampsitePermit,ST,
Battery,QC,2,Senior,CampsitePermit,LT30ft,
Cape Chignecto,NS,2,Full,BackcountryPermit,ST,
Smileys,NS,2,Senior,CampsitePermit,LT20ft,
Laurie,AB,2,Senior,CampsitePermit,LT30ft,
Rissers Beach,NS,2,Senior,CampsitePermit,LT20ft,
Five Islands,NS,6,Full,CampsitePermit,Tents,
Battery,NB,2,Full,CampsitePermit,ST,
Caribou Munroes,ON,2,Full,CampsitePermit,ST,
Rissers Beach,NS,4,Full,CampsitePermit,LT20ft,
Mira River,NS,3,Full,CampsitePermit,Tents,
Rissers Beach,NS,5,Full,CampsitePermit,ST,
Ellenwood Lake,NS,5,Full,CampsitePermit,ST,
Thomas Raddall,NS,2,Full,CampsitePermit,LT30ft,
Battery,PE,3,Full,CampsitePermit,ST,
Amherst Shore,NS,3,Senior,CampsitePermit,LT20ft,
Rissers Beach,NS,4,Full,CampsitePermit,ST,
Laurie,NS,3,Full,CampsitePermit,LT40ft,
Mira River,ON,2,Senior,CampsitePermit,LT30ft,
Mira River,NS,2,Full,CampsitePermit,LT30ft,
Battery,NS,1,Full,CampsitePermit,ST,
Mira River,NS,4,Full,CampsitePermit,LT30ft,
Thomas Raddall,NS,2,Full,CampsitePermit,LT20ft,
The Islands,NS,2,Full,CampsitePermit,Tents,
Caribou Munroes,QC,4,Full,CampsitePermit,ST,
Battery,NS,2,Full,CampsitePermit,LT20ft,
Five Islands,NB,2,Full,CampsitePermit,ST,
Laurie,NS,5,Full,CampsitePermit,LT20ft,
Blomidon,NS,2,Full,CampsitePermit,ST,
Dollar Lake,NS,4,Full,CampsitePermit,ST,
Salsman,NS,4,Full,CampsitePermit,Tents,
Whycocomagh,ON,3,Senior,CampsitePermit,Tents,
Graves Island,NS,4,Senior,CampsitePermit,LT40ft,
Graves Island,NS,3,Full,CampsitePermit,LT30ft,
Laurie,NS,2,Full,CampsitePermit,ST,
Battery,NS,5,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Five Islands,NS,2,Senior,CampsitePermit,LT30ft,
Ellenwood Lake,NS,4,Full,CampsitePermit,ST,
Smileys,NS,6,Full,CampsitePermit,ST,
Dollar Lake,NS,4,Full,CampsitePermit,ST,
Cape Chignecto,NS,1,Full,BackcountryPermit,ST,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Dollar Lake,NS,4,Full,CampsitePermit,ST,
Five Islands,QC,2,Full,CampsitePermit,Tents,
Cape Chignecto,NB,4,Full,BackcountryPermit,ST,
Blomidon,NS,4,Full,CampsitePermit,LT20ft,
Blomidon,QC,2,Full,CampsitePermit,LT40ft,
The Islands,NS,2,Full,CampsitePermit,ST,
Graves Island,NS,4,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,2,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,4,Full,CampsitePermit,ST,
Dollar Lake,NS,4,Full,CampsitePermit,LT20ft,
Mira River,QC,2,Full,CampsitePermit,LT30ft,
Thomas Raddall,NS,4,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,4,Full,CampsitePermit,Tents,
Mira River,QC,2,Senior,CampsitePermit,ST,
Rissers Beach,QC,2,Full,CampsitePermit,ST,
Laurie,NS,8,Full,CampsitePermit,LT20ft,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Blomidon,MB,2,Full,CampsitePermit,ST,
Mira River,AB,2,Full,CampsitePermit,LT30ft,
Graves Island,QC,2,Full,CampsitePermit,LT20ft,
Porters Lake,ON,3,Full,CampsitePermit,LT20ft,
Graves Island,AB,2,Full,CampsitePermit,ST,
Blomidon,NS,2,Full,CampsitePermit,LT20ft,
Thomas Raddall,QC,1,Full,CampsitePermit,ST,
Amherst Shore,NS,1,Full,CampsitePermit,ST,
Porters Lake,NS,6,Full,CampsitePermit,ST,
Dollar Lake,NS,5,Full,CampsitePermit,Tents,
Rissers Beach,NS,6,Full,CampsitePermit,LT20ft,
Smileys,NB,2,Full,CampsitePermit,LT20ft,
Mira River,ON,2,Senior,CampsitePermit,ST,
Blomidon,ON,1,Full,CampsitePermit,ST,
Rissers Beach,ON,1,Full,CampsitePermit,ST,
Laurie,NS,2,Full,CampsitePermit,LT30ft,
Laurie,NS,2,Full,CampsitePermit,LT30ft,
Five Islands,NS,2,Full,CampsitePermit,ST,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Laurie,NS,2,Full,CampsitePermit,LT40ft,
Laurie,NS,2,Full,CampsitePermit,LT40ft,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Blomidon,ON,2,Senior,CampsitePermit,ST,
Graves Island,QC,2,Full,CampsitePermit,LT20ft,
Amherst Shore,QC,2,Full,CampsitePermit,ST,
Porters Lake,NS,4,Veteran,CampsitePermit,LT30ft,
Thomas Raddall,NS,3,Full,CampsitePermit,LT20ft,
Caribou Munroes,NS,2,Full,CampsitePermit,ST,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,ST,
Whycocomagh,AB,1,Full,CampsitePermit,ST,
Amherst Shore,NS,5,Full,CampsitePermit,LT30ft,
Mira River,ON,3,Full,CampsitePermit,LT30ft,
Graves Island,NS,3,Full,CampsitePermit,LT30ft,
Five Islands,BC,2,Senior,CampsitePermit,ST,
Rissers Beach,NS,4,Full,CampsitePermit,ST,
Graves Island,NS,4,Full,CampsitePermit,LT20ft,
Mira River,NS,1,Full,CampsitePermit,ST,
Five Islands,ON,2,Full,CampsitePermit,ST,
Mira River,NS,4,Full,CampsitePermit,ST,
Whycocomagh,QC,4,Full,CampsitePermit,LT20ft,
Rissers Beach,ON,4,Full,CampsitePermit,ST,
Thomas Raddall,NS,4,Full,CampsitePermit,ST,
Thomas Raddall,NS,2,Full,CampsitePermit,ST,
Dollar Lake,NS,5,Full,CampsitePermit,ST,
Cape Chignecto,NB,2,Full,BackcountryPermit,ST,
Ellenwood Lake,NS,4,Full,CampsitePermit,ST,
Caribou Munroes,NS,6,Full,CampsitePermit,ST,
Amherst Shore,ON,1,Senior,CampsitePermit,ST,
Mira River,NS,4,Full,CampsitePermit,LT30ft,
Caribou Munroes,NS,2,Senior,CampsitePermit,LT20ft,
Valleyview,NS,2,Full,CampsitePermit,ST,
Dollar Lake,NS,2,Senior,CampsitePermit,ST,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Boylston,NS,2,Full,CampsitePermit,LT30ft,
Caribou Munroes,NS,4,Full,CampsitePermit,ST,
Dollar Lake,NS,4,Full,CampsitePermit,LT20ft,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Smileys,NS,6,Full,CampsitePermit,ST,
Thomas Raddall,NS,2,Senior,CampsitePermit,Tents,
Laurie,NS,2,Full,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,ST,
Thomas Raddall,NS,1,Full,CampsitePermit,ST,
Five Islands,NS,3,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,LT30ft,
Ellenwood Lake,NS,3,Full,CampsitePermit,ST,
Valleyview,ON,4,Full,CampsitePermit,ST,
Laurie,NS,2,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,6,Full,CampsitePermit,ST,
Porters Lake,NS,3,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,8,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,4,Full,CampsitePermit,LT20ft,
Graves Island,NS,3,Full,CampsitePermit,ST,
Smileys,PE,2,Full,CampsitePermit,ST,
Battery,ON,2,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,2,Full,CampsitePermit,LT30ft,
Graves Island,NS,4,Full,CampsitePermit,LT30ft,
Amherst Shore,NS,4,Full,CampsitePermit,Tents,
Laurie,NS,2,Full,CampsitePermit,LT40ft,
Battery,NS,2,Senior,CampsitePermit,ST,
Cape Chignecto,NS,1,Full,BackcountryPermit,ST,
Laurie,NB,2,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Five Islands,NB,2,Senior,CampsitePermit,ST,
Blomidon,NS,3,Full,CampsitePermit,ST,
The Islands,NS,2,Full,CampsitePermit,LT20ft,
Amherst Shore,ON,2,Full,CampsitePermit,LT40ft,
Graves Island,NS,4,Full,CampsitePermit,Tents,
Cape Chignecto,NS,2,Full,BackcountryPermit,ST,
Valleyview,NS,1,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,4,Full,CampsitePermit,ST,
Whycocomagh,QC,2,Full,CampsitePermit,ST,
Rissers Beach,NB,4,Full,CampsitePermit,ST,
The Islands,NS,2,Full,CampsitePermit,Tents,
Porters Lake,NS,4,Full,CampsitePermit,LT30ft,
Cape Chignecto,NS,2,Full,BackcountryPermit,ST,
Battery,NS,2,Senior,CampsitePermit,ST,
Five Islands,NS,2,Full,CampsitePermit,LT20ft,
Blomidon,QC,2,Full,CampsitePermit,LT20ft,
Mira River,QC,2,Senior,CampsitePermit,LT20ft,
Rissers Beach,NS,2,Full,CampsitePermit,LT20ft,
Laurie,AB,2,Full,CampsitePermit,ST,
The Islands,AB,2,Senior,CampsitePermit,LT30ft,
Graves Island,NS,2,Full,CampsitePermit,ST,
Laurie,NS,4,Full,CampsitePermit,LT30ft,
Battery,QC,2,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,3,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Senior,CampsitePermit,LT30ft,
Caribou Munroes,NS,1,Full,CampsitePermit,Tents,
Cape Chignecto,NB,1,Full,BackcountryPermit,ST,
Thomas Raddall,NS,5,Full,CampsitePermit,Tents,
Porters Lake,NS,4,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,3,Full,CampsitePermit,LT30ft,
Caribou Munroes,NS,2,Full,CampsitePermit,ST,
Graves Island,NS,3,Full,CampsitePermit,LT30ft,
Graves Island,ON,1,Full,CampsitePermit,ST,
Dollar Lake,NS,1,Full,CampsitePermit,ST,
Caribou Munroes,NS,6,Senior,CampsitePermit,LT30ft,
Porters Lake,NS,3,Full,CampsitePermit,LT40ft,
Porters Lake,NS,2,Full,CampsitePermit,LT20ft,
Dollar Lake,NS,4,Full,CampsitePermit,LT20ft,
Thomas Raddall,NS,6,Full,CampsitePermit,Tents,
Dollar Lake,NS,6,Full,CampsitePermit,Tents,
Thomas Raddall,QC,2,Full,CampsitePermit,ST,
The Islands,NS,2,Senior,CampsitePermit,LT20ft,
Porters Lake,NS,1,Full,CampsitePermit,ST,
Amherst Shore,ON,2,Full,CampsitePermit,ST,
Graves Island,PE,2,Full,CampsitePermit,LT40ft,
Smileys,NS,1,Full,CampsitePermit,LT20ft,
Graves Island,QC,2,Full,CampsitePermit,ST,
Ellenwood Lake,NS,2,Full,CampsitePermit,LT20ft,
Blomidon,NS,4,Veteran,CampsitePermit,Tents,
Dollar Lake,NS,7,Full,CampsitePermit,ST,
Rissers Beach,NS,4,Full,CampsitePermit,ST,
Thomas Raddall,NS,2,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,4,Full,CampsitePermit,ST,
Mira River,NS,4,Full,CampsitePermit,LT40ft,
Cape Chignecto,NS,2,Full,BackcountryPermit,ST,
Mira River,ON,3,Full,CampsitePermit,ST,
Graves Island,NS,4,Full,CampsitePermit,LT40ft,
Rissers Beach,NS,2,Senior,CampsitePermit,LT20ft,
Mira River,QC,2,Full,CampsitePermit,Tents,
Mira River,NS,4,Full,CampsitePermit,LT40ft,
Whycocomagh,ON,6,Full,CampsitePermit,LT20ft,
Ellenwood Lake,NS,3,Full,CampsitePermit,ST,
Ellenwood Lake,ON,2,Senior,CampsitePermit,LT20ft,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Five Islands,QC,2,Full,CampsitePermit,ST,
Laurie,NS,4,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Five Islands,NS,2,Full,CampsitePermit,ST,
Porters Lake,NS,4,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,4,Veteran,CampsitePermit,LT20ft,
Graves Island,NS,4,Full,CampsitePermit,LT20ft,
Laurie,NS,4,Full,CampsitePermit,LT30ft,
Five Islands,QC,2,Full,CampsitePermit,ST,
Battery,QC,1,Full,CampsitePermit,LT20ft,
Caribou Munroes,BC,2,Full,CampsitePermit,ST,
The Islands,NS,2,Senior,CampsitePermit,LT20ft,
Rissers Beach,NS,3,Full,CampsitePermit,Tents,
Graves Island,NS,6,Full,CampsitePermit,Tents,
Thomas Raddall,PE,2,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,LT20ft,
Battery,NL,2,Full,CampsitePermit,LT20ft,
Blomidon,NS,4,Full,CampsitePermit,Tents,
Thomas Raddall,QC,3,Full,CampsitePermit,LT20ft,
Thomas Raddall,NS,1,Full,CampsitePermit,ST,
Caribou Munroes,QC,1,Full,CampsitePermit,ST,
Blomidon,BC,1,Senior,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,LT40ft,
Caribou Munroes,NS,6,Full,CampsitePermit,Tents,
Whycocomagh,BC,1,Full,CampsitePermit,ST,
Mira River,QC,2,Full,CampsitePermit,ST,
Valleyview,NS,2,Full,CampsitePermit,LT30ft,
Ellenwood Lake,NS,5,Full,CampsitePermit,Tents,
Dollar Lake,NS,3,Full,CampsitePermit,ST,
Mira River,NS,2,Full,CampsitePermit,LT30ft,
Cape Chignecto,ON,2,Full,BackcountryPermit,ST,
Five Islands,BC,2,Full,CampsitePermit,ST,
Rissers Beach,NS,4,Full,CampsitePermit,ST,
Dollar Lake,NS,1,Full,CampsitePermit,ST,
Blomidon,ON,2,Full,CampsitePermit,ST,
Porters Lake,QC,2,Senior,CampsitePermit,LT30ft,
Five Islands,AB,2,Full,CampsitePermit,LT30ft,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Valleyview,NB,2,Full,CampsitePermit,ST,
Graves Island,NS,4,Full,CampsitePermit,LT30ft,
Amherst Shore,NS,5,Full,CampsitePermit,Tents,
Caribou Munroes,NS,2,Full,CampsitePermit,LT30ft,
Thomas Raddall,NS,4,Full,CampsitePermit,ST,
Blomidon,BC,2,Senior,CampsitePermit,LT20ft,
Mira River,NS,4,Full,CampsitePermit,ST,
Caribou Munroes,NS,4,Full,CampsitePermit,LT20ft,
Thomas Raddall,NS,6,Senior,CampsitePermit,LT30ft,
Laurie,NS,2,Full,CampsitePermit,LT30ft,
Caribou Munroes,NS,2,Full,CampsitePermit,LT30ft,
Smileys,NS,3,Full,CampsitePermit,LT30ft,
Amherst Shore,NS,2,Full,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,LT40ft,
Ellenwood Lake,NS,5,Full,CampsitePermit,ST,
Rissers Beach,NS,2,FULL,CampsitePermit,LT30ft,
Amherst Shore,NS,4,Senior,CampsitePermit,LT30ft,
Five Islands,NS,3,Full,CampsitePermit,ST,
Blomidon,NS,4,Full,CampsitePermit,ST,
Caribou Munroes,NS,2,Full,CampsitePermit,ST,
Blomidon,NS,5,Full,CampsitePermit,Tents,
Rissers Beach,NS,2,Full,CampsitePermit,ST,
The Islands,NS,2,Full,CampsitePermit,ST,
Mira River,QC,2,Full,CampsitePermit,ST,
Graves Island,BC,1,Full,CampsitePermit,ST,
Thomas Raddall,ON,2,Full,CampsitePermit,LT30ft,
Amherst Shore,QC,2,Full,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Five Islands,QC,3,Full,CampsitePermit,ST,
Porters Lake,NS,6,Full,CampsitePermit,Tents,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Five Islands,NS,3,Full,CampsitePermit,ST,
Ellenwood Lake,NS,2,Full,CampsitePermit,ST,
Amherst Shore,NB,3,Full,CampsitePermit,Tents,
Graves Island,NS,4,Veteran,CampsitePermit,LT20ft,
Caribou Munroes,NS,3,Full,CampsitePermit,LT20ft,
Ellenwood Lake,NS,5,Full,CampsitePermit,LT20ft,
Dollar Lake,NS,6,Full,CampsitePermit,ST,
Blomidon,NS,2,Full,CampsitePermit,LT30ft,
Whycocomagh,AB,2,Senior,CampsitePermit,LT30ft,
Graves Island,NS,4,Senior,CampsitePermit,LT20ft,
Amherst Shore,ON,4,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,LT20ft,
Valleyview,NS,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,3,Full,CampsitePermit,ST,
Rissers Beach,ON,2,Full,CampsitePermit,LT20ft,
Graves Island,NS,2,Senior,CampsitePermit,LT20ft,
Dollar Lake,NS,3,Full,CampsitePermit,ST,
Thomas Raddall,NS,4,Full,CampsitePermit,ST,
Caribou Munroes,NS,2,Full,CampsitePermit,ST,
Blomidon,NS,6,Full,CampsitePermit,Tents,
Dollar Lake,NS,4,Full,CampsitePermit,LT20ft,
Mira River,QC,4,Full,CampsitePermit,LT40ft,
Blomidon,QC,1,Full,CampsitePermit,ST,
Smileys,NS,2,Full,CampsitePermit,ST,
Rissers Beach,NS,3,Full,CampsitePermit,LT30ft,
Smileys,NS,4,Full,CampsitePermit,ST,
Caribou Munroes,ON,4,Full,CampsitePermit,LT30ft,
Thomas Raddall,NS,3,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,2,Full,CampsitePermit,Greater than 40ft,
Five Islands,NB,4,Full,CampsitePermit,Tents,
Boylston,NS,4,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Senior,CampsitePermit,LT20ft,
Whycocomagh,QC,2,Full,CampsitePermit,LT30ft,
Caribou Munroes,NS,3,Full,CampsitePermit,ST,
Porters Lake,QC,1,Full,CampsitePermit,ST,
Mira River,ON,2,Full,CampsitePermit,LT30ft,
Rissers Beach,ON,2,Senior,CampsitePermit,LT20ft,
Blomidon,NS,2,Full,CampsitePermit,ST,
Battery,NS,3,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Senior,CampsitePermit,LT30ft,
Caribou Munroes,NS,2,Full,CampsitePermit,Tents,
Whycocomagh,BC,3,Full,CampsitePermit,LT20ft,
Graves Island,NB,2,Full,CampsitePermit,LT40ft,
Rissers Beach,NS,4,Full,CampsitePermit,Tents,
Mira River,ON,2,Full,CampsitePermit,ST,
Mira River,NS,2,Full,CampsitePermit,LT20ft,
Porters Lake,NS,6,Full,CampsitePermit,Tents,
Rissers Beach,NS,6,Full,CampsitePermit,LT30ft,
Caribou Munroes,NS,4,Full,CampsitePermit,Tents,
Blomidon,NS,2,Full,CampsitePermit,ST,
Mira River,NS,4,Full,CampsitePermit,Tents,
Thomas Raddall,NS,3,Full,CampsitePermit,ST,
Rissers Beach,NS,4,Full,CampsitePermit,LT20ft,
Valleyview,BC,2,Senior,CampsitePermit,ST,
Mira River,NS,4,Full,CampsitePermit,LT20ft,
Laurie,NS,3,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Amherst Shore,NB,3,Full,CampsitePermit,ST,
Whycocomagh,BC,2,Full,CampsitePermit,LT20ft,
Laurie,NS,4,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Mira River,NS,5,Full,CampsitePermit,LT20ft,
Five Islands,ON,4,Senior,CampsitePermit,ST,
Caribou Munroes,NS,4,Full,CampsitePermit,LT30ft,
Five Islands,NS,2,Full,CampsitePermit,LT30ft,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Caribou Munroes,NS,5,Full,CampsitePermit,Tents,
Mira River,NS,3,Full,CampsitePermit,LT20ft,
Smileys,NL,2,Full,CampsitePermit,ST,
Battery,NS,3,Full,CampsitePermit,LT30ft,
Rissers Beach,ON,4,Full,CampsitePermit,LT30ft,
Caribou Munroes,ON,4,Full,CampsitePermit,Tents,
The Islands,NS,4,Full,CampsitePermit,Tents,
Dollar Lake,NS,3,Full,CampsitePermit,ST,
Caribou Munroes,NS,6,Full,CampsitePermit,ST,
Whycocomagh,PE,2,Senior,CampsitePermit,LT20ft,
Laurie,NS,3,Senior,CampsitePermit,ST,
Ellenwood Lake,NS,4,Full,CampsitePermit,LT30ft,
Porters Lake,ON,2,Senior,CampsitePermit,ST,
Battery,AB,2,Full,CampsitePermit,LT20ft,
Porters Lake,ON,2,Full,CampsitePermit,ST,
Dollar Lake,NS,4,Full,CampsitePermit,Tents,
Five Islands,NS,3,Full,CampsitePermit,ST,
Rissers Beach,NS,5,Full,CampsitePermit,ST,
Whycocomagh,NL,2,Senior,CampsitePermit,ST,
Rissers Beach,NS,4,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,4,Full,CampsitePermit,ST,
Smileys,NS,5,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,3,Full,CampsitePermit,LT20ft,
Salsman,QC,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,3,Full,CampsitePermit,ST,
Rissers Beach,NS,1,Full,CampsitePermit,Tents,
Thomas Raddall,NS,4,Full,CampsitePermit,ST,
Whycocomagh,ON,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,2,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,2,Full,CampsitePermit,ST,
Blomidon,AB,1,Full,CampsitePermit,ST,
Caribou Munroes,NS,6,Full,CampsitePermit,LT30ft,
Mira River,QC,2,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,LT30ft,
Caribou Munroes,QC,2,Full,CampsitePermit,ST,
Laurie,NS,4,Full,CampsitePermit,Tents,
Thomas Raddall,NS,3,Full,CampsitePermit,ST,
Whycocomagh,NS,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,3,Full,CampsitePermit,ST,
Thomas Raddall,NS,4,Full,CampsitePermit,Tents,
Mira River,ON,4,Senior,CampsitePermit,LT20ft,
Blomidon,NS,4,Full,CampsitePermit,ST,
Caribou Munroes,ON,2,Full,CampsitePermit,ST,
Mira River,ON,2,Full,CampsitePermit,LT40ft,
Blomidon,ON,5,Full,CampsitePermit,Tents,
Ellenwood Lake,NS,3,Full,CampsitePermit,ST,
Mira River,PE,2,Senior,CampsitePermit,LT20ft,
Rissers Beach,NS,4,Senior,CampsitePermit,LT20ft,
Mira River,NS,4,Full,CampsitePermit,LT40ft,
Mira River,NS,3,Full,CampsitePermit,LT40ft,
