ParkName,State,partySize,RateType,BookingType,Equipment,
Thomas Raddall,NS,2,Full,CampsitePermit,Single Tent,
Battery,NS,2,Full,CampsitePermit,Less than 20ft,
Dollar Lake,NS,3,Full,CampsitePermit,Less than 20ft,
Dollar Lake,NS,4,Full,CampsitePermit,Less than 30ft,
Graves Island,QC,2,Full,CampsitePermit,Single Tent,
Porters Lake,NS,3,Full,CampsitePermit,Single Tent,
Amherst Shore,NS,4,Full,CampsitePermit,Less than 30ft,
Amherst Shore,NS,2,Full,CampsitePermit,Less than 20ft,
Five Islands,NS,4,Full,CampsitePermit,Tents,
Rissers Beach,NS,4,Full,CampsitePermit,Less than 30ft,
Battery,NS,2,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Full,CampsitePermit,Less than 20ft,
Blomidon,NB,2,Full,CampsitePermit,Single Tent,
Graves Island,ON,2,Senior,CampsitePermit,Less than 30ft,
Graves Island,NS,1,Senior,CampsitePermit,Single Tent,
Blomidon,NS,5,Full,CampsitePermit,Tents,
Smileys,NS,5,Full,CampsitePermit,Single Tent,
Mira River,NS,2,Full,CampsitePermit,Less than 20ft,
Whycocomagh,ON,4,Full,YurtPermit,Tents,
Dollar Lake,NS,2,Full,CampsitePermit,Tents,
Blomidon,NS,4,Full,CampsitePermit,Tents,
Graves Island,NS,2,Full,CampsitePermit,Less than 30ft,
Thomas Raddall,NS,1,Full,CampsitePermit,Less than 30ft,
Valleyview,NS,5,Full,CampsitePermit,Less than 30ft,
Laurie,NS,4,Full,CampsitePermit,Tents,
Dollar Lake,NS,6,Full,CampsitePermit,Single Tent,
Five Islands,NS,3,Full,CampsitePermit,Less than 20ft,
Thomas Raddall,NS,2,Full,CampsitePermit,Less than 20ft,
The Islands,QC,2,Full,CampsitePermit,Less than 30ft,
Blomidon,NS,3,Full,CampsitePermit,Tents,
Porters Lake,NS,2,Full,CampsitePermit,Less than 30ft,
Porters Lake,NS,2,Veteran,CampsitePermit,Less than 30ft,
Mira River,QC,2,Full,CampsitePermit,Single Tent,
Whycocomagh,NS,2,Full,CampsitePermit,Single Tent,
Mira River,QC,2,Senior,CampsitePermit,Single Tent,
Blomidon,QC,2,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,4,Full,CampsitePermit,Single Tent,
Graves Island,NS,4,Full,CampsitePermit,Less than 30ft,
Thomas Raddall,ON,2,Full,CampsitePermit,Single Tent,
Smileys,NS,2,Full,CampsitePermit,Less than 40ft,
Dollar Lake,NS,1,Full,CampsitePermit,Single Tent,
Porters Lake,ON,3,Full,CampsitePermit,Single Tent,
Smileys,NS,6,Full,CampsitePermit,Less than 30ft,
Ellenwood Lake,NS,5,Full,CampsitePermit,Less than 30ft,
Five Islands,NS,2,Full,CampsitePermit,Single Tent,
The Islands,ON,5,Full,CampsitePermit,Less than 30ft,
Mira River,QC,3,Full,CampsitePermit,Single Tent,
Mira River,NL,2,Full,CampsitePermit,Single Tent,
Amherst Shore,ON,3,Full,CampsitePermit,Tents,
Laurie,ON,5,Full,CampsitePermit,Less than 20ft,
Amherst Shore,NS,2,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,3,Full,CampsitePermit,Less than 30ft,
Cape Chignecto,NB,2,Full,BackcountryPermit,Single Tent,
Rissers Beach,NS,2,Full,CampsitePermit,Tents,
Dollar Lake,NS,5,Full,CampsitePermit,Less than 40ft,
Battery,NS,4,Full,CampsitePermit,Single Tent,
Laurie,NS,2,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Full,CampsitePermit,Less than 30ft,
Blomidon,NS,2,Full,CampsitePermit,Less than 20ft,
Caribou Munroes,NS,5,Full,CampsitePermit,Single Tent,
Porters Lake,NS,2,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,5,Full,CampsitePermit,Tents,
Mira River,NS,4,Full,CampsitePermit,Less than 20ft,
Smileys,NS,6,Full,CampsitePermit,Tents,
Amherst Shore,QC,2,Full,CampsitePermit,Single Tent,
Battery,QC,2,Full,CampsitePermit,Single Tent,
Laurie,NS,2,Full,CampsitePermit,Less than 30ft,
Porters Lake,SK,2,Full,CampsitePermit,Less than 20ft,
Porters Lake,NS,5,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,4,Full,CampsitePermit,Single Tent,
Blomidon,NS,2,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Full,CampsitePermit,Less than 30ft,
Caribou Munroes,QC,1,Full,CampsitePermit,Single Tent,
Five Islands,QC,3,Senior,CampsitePermit,Single Tent,
Salsman,NS,2,Full,CampsitePermit,Less than 20ft,
Whycocomagh,NS,3,Full,CampsitePermit,Tents,
Boylston,NS,4,Full,CampsitePermit,Less than 20ft,
The Islands,QC,2,Full,CampsitePermit,Single Tent,
Porters Lake,NS,4,Full,CampsitePermit,Less than 30ft,
Smileys,NS,2,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,5,Full,CampsitePermit,Single Tent,
Laurie,NS,6,Full,CampsitePermit,Tents,
Valleyview,NS,1,Full,CampsitePermit,Single Tent,
Laurie,NS,2,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,3,Full,CampsitePermit,Single Tent,
Ellenwood Lake,QC,2,Full,CampsitePermit,Single Tent,
Porters Lake,NS,6,Full,CampsitePermit,Less than 30ft,
Laurie,NS,2,Full,CampsitePermit,Single Tent,
Thomas Raddall,NS,2,Senior,CampsitePermit,Single Tent,
Caribou Munroes,QC,2,Full,CampsitePermit,Single Tent,
Valleyview,NS,2,Senior,CampsitePermit,Single Tent,
Smileys,NS,6,Full,CampsitePermit,Tents,
Graves Island,NS,2,Full,CampsitePermit,Less than 30ft,
Whycocomagh,NS,2,Full,CampsitePermit,Single Tent,
Laurie,NS,2,Veteran,CampsitePermit,Single Tent,
Salsman,NS,2,Full,CampsitePermit,Less than 30ft,
Mira River,NS,4,Full,CampsitePermit,Tents,
Thomas Raddall,NS,2,Full,CampsitePermit,Less than 30ft,
Ellenwood Lake,QC,2,Full,CampsitePermit,Less than 30ft,
Thomas Raddall,NS,2,Full,CampsitePermit,Less than 30ft,
Dollar Lake,NS,3,Full,CampsitePermit,Tents,
Caribou Munroes,NS,4,Full,CampsitePermit,Single Tent,
Mira River,NS,3,Senior,CampsitePermit,Less than 40ft,
Porters Lake,NS,5,Full,CampsitePermit,Less than 20ft,
Amherst Shore,NS,1,Full,CampsitePermit,Single Tent,
Battery,NB,1,Full,CampsitePermit,Single Tent,
Porters Lake,NS,4,Full,CampsitePermit,Single Tent,
Laurie,NS,3,Full,CampsitePermit,Less than 30ft,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 30ft,
Caribou Munroes,ON,1,Full,CampsitePermit,Single Tent,
Blomidon,NS,2,Full,CampsitePermit,Single Tent,
Thomas Raddall,NS,1,Full,CampsitePermit,Less than 20ft,
Rissers Beach,NS,3,Full,CampsitePermit,Less than 20ft,
Rissers Beach,NS,2,Senior,CampsitePermit,Less than 20ft,
Mira River,NS,6,Full,CampsitePermit,Less than 30ft,
Graves Island,NL,1,Full,CampsitePermit,Single Tent,
Mira River,NS,5,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,2,Full,CampsitePermit,Less than 30ft,
Thomas Raddall,NS,2,Full,CampsitePermit,Single Tent,
Amherst Shore,QC,1,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,6,Full,CampsitePermit,Tents,
Graves Island,NS,2,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,5,Full,CampsitePermit,Single Tent,
Cape Chignecto,NS,1,Full,BackcountryPermit,Single Tent,
Salsman,NS,3,Full,CampsitePermit,Less than 20ft,
Blomidon,QC,5,Full,CampsitePermit,Tents,
Mira River,QC,1,Full,CampsitePermit,Single Tent,
Cape Chignecto,NS,2,Full,BackcountryPermit,Single Tent,
Laurie,NS,4,Full,CampsitePermit,Single Tent,
Whycocomagh,ON,4,Full,CampsitePermit,Less than 20ft,
Whycocomagh,QC,2,Full,CampsitePermit,Less than 20ft,
Dollar Lake,NS,1,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,2,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Senior,CampsitePermit,Less than 20ft,
Dollar Lake,NS,2,Full,CampsitePermit,Single Tent,
Smileys,NS,4,Full,CampsitePermit,Single Tent,
Graves Island,NS,3,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,4,Full,CampsitePermit,Tents,
Mira River,NS,5,Full,CampsitePermit,Tents,
The Islands,NS,2,Full,CampsitePermit,Single Tent,
Thomas Raddall,ON,1,Full,CampsitePermit,Single Tent,
Mira River,ON,1,Senior,CampsitePermit,Less than 20ft,
Battery,ON,2,Full,CampsitePermit,Single Tent,
Mira River,NB,8,Full,CampsitePermit,Less than 20ft,
Amherst Shore,NB,4,Full,CampsitePermit,Tents,
Laurie,NS,4,Full,CampsitePermit,Single Tent,
Caribou Munroes,ON,2,Senior,CampsitePermit,Less than 20ft,
Graves Island,NS,1,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,4,Full,CampsitePermit,Single Tent,
Battery,NS,1,Full,CampsitePermit,Single Tent,
Thomas Raddall,NS,4,Full,CampsitePermit,Less than 20ft,
Laurie,NS,6,Full,CampsitePermit,Tents,
Caribou Munroes,ON,2,Full,CampsitePermit,Single Tent,
Amherst Shore,ON,2,Full,CampsitePermit,Single Tent,
Laurie,NS,2,Full,CampsitePermit,Less than 30ft,
Cape Chignecto,NS,3,Full,BackcountryPermit,Single Tent,
Rissers Beach,NS,3,Full,CampsitePermit,Single Tent,
Graves Island,NS,5,Full,CampsitePermit,Less than 20ft,
Blomidon,NS,2,Full,CampsitePermit,Single Tent,
Blomidon,NS,1,Full,CampsitePermit,Single Tent,
Amherst Shore,NS,5,Full,CampsitePermit,Less than 40ft,
Graves Island,QC,1,Full,CampsitePermit,Single Tent,
Salsman,NB,2,Senior,CampsitePermit,Less than 30ft,
Porters Lake,NS,6,Full,CampsitePermit,Tents,
Whycocomagh,ON,2,Full,CampsitePermit,Single Tent,
Amherst Shore,NS,3,Full,CampsitePermit,Less than 20ft,
Blomidon,NS,3,Full,CampsitePermit,Less than 20ft,
Rissers Beach,NS,3,Full,CampsitePermit,Single Tent,
Valleyview,ON,2,Full,CampsitePermit,Single Tent,
Five Islands,NS,2,Full,CampsitePermit,Single Tent,
Valleyview,NS,1,Full,CampsitePermit,Single Tent,
Graves Island,NS,6,Full,CampsitePermit,Single Tent,
Battery,ON,1,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,5,Full,CampsitePermit,Single Tent,
Five Islands,NS,4,Full,CampsitePermit,Tents,
Blomidon,NS,2,Senior,CampsitePermit,Single Tent,
Smileys,NS,6,Full,CampsitePermit,Less than 30ft,
Porters Lake,NS,1,Full,CampsitePermit,Single Tent,
Blomidon,NL,2,Full,CampsitePermit,Single Tent,
The Islands,NS,2,Veteran,CampsitePermit,Less than 20ft,
Battery,NS,5,Full,CampsitePermit,Less than 30ft,
Rissers Beach,NS,2,Full,CampsitePermit,Single Tent,
Five Islands,NB,2,Full,CampsitePermit,Single Tent,
Graves Island,NS,3,Full,CampsitePermit,Single Tent,
Graves Island,ON,1,Full,CampsitePermit,Single Tent,
Laurie,NS,4,Full,CampsitePermit,Less than 40ft,
Smileys,NS,4,Full,CampsitePermit,Single Tent,
Smileys,NS,4,Full,CampsitePermit,Less than 20ft,
Mira River,NS,3,Full,CampsitePermit,Less than 40ft,
Rissers Beach,NS,2,Full,CampsitePermit,Single Tent,
Smileys,NS,4,Full,CampsitePermit,Single Tent,
Porters Lake,NS,3,Full,CampsitePermit,Less than 30ft,
Smileys,NS,2,Full,CampsitePermit,Tents,
Five Islands,NB,4,Full,CampsitePermit,Tents,
Laurie,BC,1,Full,CampsitePermit,Tents,
Thomas Raddall,NS,1,Full,CampsitePermit,Single Tent,
Whycocomagh,ON,1,Full,CampsitePermit,Single Tent,
Graves Island,QC,2,Full,CampsitePermit,Less than 30ft,
Rissers Beach,NS,2,Senior,CampsitePermit,Less than 20ft,
Mira River,NS,4,Full,CampsitePermit,Less than 30ft,
Five Islands,NS,2,Full,CampsitePermit,Single Tent,
Whycocomagh,QC,2,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Full,CampsitePermit,Single Tent,
Caribou Munroes,NS,2,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,2,Full,CampsitePermit,Less than 20ft,
Mira River,AB,3,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,6,Full,CampsitePermit,Tents,
Caribou Munroes,NS,5,Full,CampsitePermit,Single Tent,
Blomidon,NL,1,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 20ft,
Whycocomagh,NS,4,Full,CampsitePermit,Single Tent,
Porters Lake,QC,1,Full,CampsitePermit,Less than 20ft,
Caribou Munroes,QC,2,Full,CampsitePermit,Less than 40ft,
Rissers Beach,ON,2,Full,CampsitePermit,Single Tent,
Porters Lake,NS,2,Full,CampsitePermit,Less than 20ft,
Whycocomagh,NS,2,Full,CampsitePermit,Less than 30ft,
Blomidon,NS,2,Full,CampsitePermit,Less than 30ft,
Porters Lake,QC,5,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,3,Full,CampsitePermit,Tents,
Thomas Raddall,NS,2,Full,CampsitePermit,Single Tent,
Blomidon,AB,3,Full,CampsitePermit,Less than 30ft,
Mira River,AB,2,Senior,CampsitePermit,Less than 30ft,
Amherst Shore,NS,5,Full,CampsitePermit,Less than 30ft,
Blomidon,QC,1,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,2,Full,CampsitePermit,Single Tent,
Blomidon,NS,2,Full,CampsitePermit,Less than 20ft,
Blomidon,ON,1,Full,CampsitePermit,Single Tent,
Battery,NS,4,Full,CampsitePermit,Single Tent,
Rissers Beach,QC,4,Full,CampsitePermit,Less than 20ft,
Five Islands,AB,4,Full,CampsitePermit,Tents,
Porters Lake,NB,6,Full,CampsitePermit,Tents,
Graves Island,NS,5,Full,CampsitePermit,Less than 20ft,
Porters Lake,NS,2,Full,CampsitePermit,Less than 20ft,
Blomidon,NS,3,Full,CampsitePermit,Tents,
Porters Lake,NS,2,Senior,CampsitePermit,Less than 20ft,
Rissers Beach,QC,2,Full,CampsitePermit,Single Tent,
Thomas Raddall,NS,1,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,4,Full,CampsitePermit,Single Tent,
Mira River,NS,2,Full,CampsitePermit,Less than 20ft,
Caribou Munroes,NS,4,Full,CampsitePermit,Tents,
Ellenwood Lake,QC,2,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,3,Full,CampsitePermit,Less than 20ft,
Dollar Lake,NS,5,Full,CampsitePermit,Less than 30ft,
Caribou Munroes,NS,4,Full,CampsitePermit,Single Tent,
Five Islands,QC,2,Full,CampsitePermit,Single Tent,
Five Islands,QC,5,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,4,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,4,Full,CampsitePermit,Less than 40ft,
Mira River,NS,5,Full,CampsitePermit,Single Tent,
Mira River,NS,4,Full,CampsitePermit,Less than 30ft,
Dollar Lake,NS,4,Full,CampsitePermit,Single Tent,
Porters Lake,BC,1,Full,CampsitePermit,Single Tent,
Caribou Munroes,YT,2,Full,CampsitePermit,Single Tent,
Blomidon,QC,4,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,4,Full,CampsitePermit,Less than 20ft,
Thomas Raddall,QC,2,Senior,CampsitePermit,Single Tent,
Smileys,NS,2,Full,CampsitePermit,Less than 30ft,
Graves Island,NS,3,Full,CampsitePermit,Less than 30ft,
Porters Lake,NS,2,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Full,CampsitePermit,Less than 20ft,
Graves Island,NS,4,Full,CampsitePermit,Single Tent,
Rissers Beach,NL,2,Full,CampsitePermit,Less than 30ft,
Rissers Beach,ON,4,Full,CampsitePermit,Less than 30ft,
Thomas Raddall,BC,2,Full,CampsitePermit,Less than 20ft,
Graves Island,QC,1,Full,CampsitePermit,Single Tent,
Blomidon,NS,3,Full,CampsitePermit,Single Tent,
Blomidon,NS,1,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Full,CampsitePermit,Tents,
Smileys,NS,3,Full,CampsitePermit,Less than 30ft,
Caribou Munroes,NS,3,Full,CampsitePermit,Less than 20ft,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 20ft,
Thomas Raddall,ON,2,Full,CampsitePermit,Single Tent,
The Islands,ON,4,Full,CampsitePermit,Single Tent,
Porters Lake,NS,2,Full,CampsitePermit,Single Tent,
Five Islands,QC,2,Full,CampsitePermit,Less than 30ft,
Graves Island,NS,5,Full,CampsitePermit,Single Tent,
Caribou Munroes,NS,2,Senior,CampsitePermit,Less than 20ft,
Mira River,NS,2,Full,CampsitePermit,Less than 20ft,
Valleyview,NS,2,Senior,CampsitePermit,Less than 20ft,
Graves Island,NS,2,Full,CampsitePermit,Less than 30ft,
Smileys,NS,3,Full,CampsitePermit,Less than 20ft,
Porters Lake,ON,3,Full,CampsitePermit,Less than 20ft,
Dollar Lake,NS,3,Full,CampsitePermit,Single Tent,
Five Islands,NB,2,Full,CampsitePermit,Single Tent,
Porters Lake,NS,4,Full,CampsitePermit,Less than 20ft,
Cape Chignecto,NB,2,Full,BackcountryPermit,Single Tent,
Thomas Raddall,NS,3,Full,CampsitePermit,Less than 20ft,
Amherst Shore,NB,1,Full,CampsitePermit,Single Tent,
Porters Lake,NS,3,Full,CampsitePermit,Single Tent,
Porters Lake,QC,2,Full,CampsitePermit,Single Tent,
Caribou Munroes,ON,2,Full,CampsitePermit,Single Tent,
Porters Lake,NS,2,Full,CampsitePermit,Less than 30ft,
Five Islands,AB,2,Senior,CampsitePermit,Less than 20ft,
Laurie,NS,2,Full,CampsitePermit,Single Tent,
Graves Island,NS,3,Full,CampsitePermit,Less than 40ft,
Whycocomagh,ON,4,Full,CampsitePermit,Greater than 40ft,
Battery,QC,4,Full,CampsitePermit,Single Tent,
Laurie,NS,5,Full,CampsitePermit,Less than 30ft,
Mira River,QC,2,Full,CampsitePermit,Tents,
Rissers Beach,NS,2,Full,CampsitePermit,Single Tent,
Caribou Munroes,ON,2,Full,CampsitePermit,Less than 30ft,
Smileys,NS,3,Full,CampsitePermit,Single Tent,
Cape Chignecto,NS,2,Full,BackcountryPermit,Single Tent,
Graves Island,NS,2,Senior,CampsitePermit,Less than 30ft,
Thomas Raddall,NS,5,Full,CampsitePermit,Single Tent,
Battery,NS,6,Full,CampsitePermit,Less than 20ft,
Graves Island,NS,2,Senior,CampsitePermit,Less than 30ft,
Mira River,ON,3,Full,CampsitePermit,Tents,
Cape Chignecto,NB,2,Full,BackcountryPermit,Single Tent,
Graves Island,ON,2,Full,CampsitePermit,Less than 20ft,
Blomidon,NS,3,Full,CampsitePermit,Single Tent,
Smileys,NS,3,Full,CampsitePermit,Less than 20ft,
Blomidon,NS,2,Full,CampsitePermit,Less than 20ft,
Graves Island,PE,2,Full,CampsitePermit,Less than 20ft,
Whycocomagh,NB,2,Full,CampsitePermit,Single Tent,
Five Islands,NS,5,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Full,CampsitePermit,Less than 20ft,
Cape Chignecto,NS,4,Full,BackcountryPermit,Cabin,
Caribou Munroes,NS,2,Full,CampsitePermit,Less than 20ft,
Blomidon,NS,2,Full,CampsitePermit,Single Tent,
Graves Island,NB,1,Full,CampsitePermit,Single Tent,
Ellenwood Lake,BC,2,Full,CampsitePermit,Single Tent,
Porters Lake,NS,2,Full,CampsitePermit,Single Tent,
Battery,NS,2,Full,CampsitePermit,Less than 20ft,
Amherst Shore,QC,2,Senior,CampsitePermit,Single Tent,
Whycocomagh,NS,2,Full,CampsitePermit,Less than 30ft,
Caribou Munroes,NS,3,Full,CampsitePermit,Single Tent,
Laurie,NS,4,Full,CampsitePermit,Single Tent,
Mira River,NS,2,Full,CampsitePermit,Less than 30ft,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 40ft,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 20ft,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 30ft,
Smileys,NS,2,Full,CampsitePermit,Less than 20ft,
Ellenwood Lake,NS,3,Full,CampsitePermit,Single Tent,
Caribou Munroes,NS,4,Full,CampsitePermit,Single Tent,
Whycocomagh,QC,1,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,2,Full,CampsitePermit,Less than 20ft,
Rissers Beach,NS,4,Full,CampsitePermit,Less than 40ft,
The Islands,NS,1,Full,CampsitePermit,Single Tent,
Five Islands,NS,1,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,5,Full,CampsitePermit,Less than 40ft,
Porters Lake,QC,2,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Full,CampsitePermit,Less than 30ft,
Rissers Beach,NS,2,Full,CampsitePermit,Single Tent,
Blomidon,NS,1,Full,CampsitePermit,Single Tent,
Graves Island,NS,1,Full,CampsitePermit,Less than 20ft,
Blomidon,NL,2,Full,CampsitePermit,Single Tent,
Blomidon,NS,4,Veteran,CampsitePermit,Single Tent,
Salsman,NS,2,Full,CampsitePermit,Less than 30ft,
Ellenwood Lake,NS,2,Full,CampsitePermit,Less than 20ft,
Blomidon,NS,2,Full,CampsitePermit,Single Tent,
Amherst Shore,NL,4,Full,CampsitePermit,Single Tent,
Mira River,NS,5,Full,CampsitePermit,Less than 30ft,
Five Islands,ON,3,Full,CampsitePermit,Tents,
Mira River,NS,2,Senior,CampsitePermit,Less than 30ft,
Salsman,QC,3,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 20ft,
Thomas Raddall,NS,4,Full,CampsitePermit,Single Tent,
Blomidon,NS,4,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 40ft,
Graves Island,ON,2,Full,CampsitePermit,Single Tent,
Blomidon,NS,4,Senior,CampsitePermit,Less than 30ft,
Porters Lake,NS,2,Full,CampsitePermit,Single Tent,
Caribou Munroes,NS,3,Full,CampsitePermit,Less than 20ft,
Mira River,QC,2,Full,CampsitePermit,Less than 20ft,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 30ft,
Blomidon,QC,2,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Full,CampsitePermit,Less than 20ft,
Graves Island,AB,2,Senior,CampsitePermit,Single Tent,
Mira River,NS,5,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,2,Full,CampsitePermit,Single Tent,
Blomidon,NS,1,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,4,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Full,CampsitePermit,Less than 20ft,
Porters Lake,QC,2,Full,CampsitePermit,Single Tent,
Thomas Raddall,NS,4,Full,CampsitePermit,Tents,
Valleyview,NS,1,Senior,CampsitePermit,Single Tent,
Graves Island,NS,4,Full,CampsitePermit,Less than 30ft,
Rissers Beach,NS,4,Full,CampsitePermit,Single Tent,
Whycocomagh,ON,4,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 30ft,
Amherst Shore,NB,2,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,4,Full,CampsitePermit,Single Tent,
Laurie,NS,4,Full,CampsitePermit,Single Tent,
Caribou Munroes,NS,2,Full,CampsitePermit,Single Tent,
Battery,QC,3,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,4,Full,CampsitePermit,Less than 20ft,
Battery,QC,2,Senior,CampsitePermit,Single Tent,
Salsman,NS,5,Full,CampsitePermit,Less than 20ft,
Boylston,NS,2,Full,CampsitePermit,Less than 20ft,
Battery,QC,2,Senior,CampsitePermit,Single Tent,
Graves Island,NS,2,Full,CampsitePermit,Less than 40ft,
Smileys,NS,4,Full,CampsitePermit,Less than 30ft,
Caribou Munroes,NS,2,Full,CampsitePermit,Less than 20ft,
Mira River,NS,4,Full,CampsitePermit,Less than 20ft,
Ellenwood Lake,AB,2,Full,CampsitePermit,Less than 30ft,
Rissers Beach,NS,4,Full,CampsitePermit,Less than 20ft,
Graves Island,NS,2,Full,CampsitePermit,Less than 40ft,
Five Islands,ON,1,Full,CampsitePermit,Single Tent,
Salsman,NS,2,Full,CampsitePermit,Less than 20ft,
Graves Island,NS,1,Full,CampsitePermit,Single Tent,
Mira River,NS,2,Full,CampsitePermit,Less than 20ft,
Mira River,QC,2,Full,CampsitePermit,Less than 20ft,
Blomidon,NS,2,Full,CampsitePermit,Single Tent,
The Islands,AB,2,Senior,CampsitePermit,Single Tent,
Salsman,NS,2,Full,CampsitePermit,Single Tent,
Blomidon,NS,2,Full,CampsitePermit,Less than 20ft,
Caribou Munroes,SK,2,Full,CampsitePermit,Less than 20ft,
Whycocomagh,NS,2,Full,CampsitePermit,Less than 30ft,
Smileys,NS,2,Full,CampsitePermit,Less than 20ft,
Graves Island,NS,6,Full,CampsitePermit,Tents,
Porters Lake,NS,4,Full,CampsitePermit,Less than 30ft,
Rissers Beach,ON,4,Full,CampsitePermit,Less than 40ft,
Whycocomagh,NS,2,Full,CampsitePermit,Less than 30ft,
Five Islands,ON,4,Full,CampsitePermit,Single Tent,
Amherst Shore,NS,5,Full,CampsitePermit,Less than 20ft,
Graves Island,NS,2,Full,CampsitePermit,Single Tent,
Smileys,NS,2,Senior,CampsitePermit,Less than 30ft,
Dollar Lake,NS,4,Full,CampsitePermit,Single Tent,
Graves Island,QC,2,Full,CampsitePermit,Less than 20ft,
Dollar Lake,NS,4,Full,CampsitePermit,Tents,
Blomidon,QC,2,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,4,Full,CampsitePermit,Less than 30ft,
